ts:2024-05-23T03:00:16+02:00 t:21.75 h:79 b:2.687
ts:2024-05-23T03:30:12+02:00 t:21.66 h:79 b:2.686
ts:2024-05-23T04:00:18+02:00 t:21.63 h:80 b:2.686
ts:2024-05-23T04:30:17+02:00 t:21.59 h:80 b:2.686
ts:2024-05-23T05:00:12+02:00 t:21.51 h:80 b:2.686
ts:2024-05-23T05:30:13+02:00 t:21.47 h:80 b:2.681
ts:2024-05-23T06:00:15+02:00 t:21.45 h:80 b:2.681
ts:2024-05-23T06:30:13+02:00 t:21.41 h:80 b:2.671
ts:2024-05-23T07:00:13+02:00 t:21.42 h:81 b:2.671
ts:2024-05-23T07:30:12+02:00 t:21.47 h:81 b:2.714
ts:2024-05-23T08:00:11+02:00 t:21.52 h:81 b:2.714
ts:2024-05-23T08:30:16+02:00 t:21.51 h:81 b:2.689
ts:2024-05-23T09:00:18+02:00 t:21.55 h:81 b:2.689
ts:2024-05-23T09:30:12+02:00 t:21.53 h:81 b:2.690
ts:2024-05-23T10:00:12+02:00 t:21.61 h:81 b:2.690
ts:2024-05-23T10:30:18+02:00 t:21.57 h:81 b:2.686
ts:2024-05-23T11:00:11+02:00 t:21.61 h:81 b:2.686
ts:2024-05-23T11:30:12+02:00 t:21.61 h:81 b:2.682
ts:2024-05-23T12:00:12+02:00 t:21.63 h:81 b:2.682
ts:2024-05-23T12:30:12+02:00 t:21.62 h:81 b:2.695
ts:2024-05-23T13:00:17+02:00 t:21.61 h:81 b:2.695
ts:2024-05-23T13:30:17+02:00 t:21.60 h:81 b:2.706
ts:2024-05-23T14:00:14+02:00 t:21.61 h:81 b:2.706
ts:2024-05-23T14:30:15+02:00 t:21.51 h:81 b:2.693
ts:2024-05-23T15:00:11+02:00 t:21.58 h:81 b:2.693
ts:2024-05-23T15:30:13+02:00 t:21.52 h:81 b:2.695
ts:2024-05-23T16:00:16+02:00 t:21.47 h:81 b:2.695
ts:2024-05-23T16:30:15+02:00 t:21.54 h:81 b:2.695
ts:2024-05-23T17:00:16+02:00 t:21.48 h:81 b:2.695
ts:2024-05-23T17:30:16+02:00 t:21.47 h:81 b:2.696
ts:2024-05-23T18:00:16+02:00 t:21.59 h:81 b:2.696
ts:2024-05-23T18:30:16+02:00 t:21.57 h:81 b:2.696
ts:2024-05-23T19:00:18+02:00 t:21.54 h:81 b:2.696
ts:2024-05-23T19:30:18+02:00 t:21.55 h:81 b:2.709
